antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'qty_redirects=Low', 'qty_hyphen_url=Low'})",frozenset({'qty_ip_resolved=Low'}),0.2169147224456959,0.3333668543845535,0.18574014481094128,0.85628187297172,2.5685873136744446,1.0,0.11342796611952113,4.638476435782317,0.7798396380512577,0.5095172413793104,0.7844119693514532,0.7067231385974739
"frozenset({'asn_ip=Low', 'qty_ip_resolved=Low'})",frozenset({'qty_hyphen_url=Low'}),0.10176991150442478,0.3333668543845535,0.08698712791633145,0.8547430830039525,2.5639714079611777,1.0,0.05306041264710698,4.589338390223345,0.6790910902930037,0.24985557481224727,0.7821036683347872,0.5578391131460185
"frozenset({'time_domain_activation=Medium', 'qty_mx_servers=Low'})",frozenset({'time_domain_expiration=Medium'}),0.12781576830249397,0.333266291230893,0.10921158487530169,0.8544453186467349,2.5638516139478367,1.0,0.0666148978123024,4.580640777543434,0.6993497526987823,0.3103743926836239,0.7816899319190244,0.5910729912485334
"frozenset({'qty_dot_url=Medium', 'qty_ip_resolved=Low'})",frozenset({'qty_hyphen_url=Low'}),0.06757843925985518,0.3333668543845535,0.05772325020112631,0.8541666666666667,2.5622423328305683,1.0,0.03519483848085077,4.571198712791635,0.6539068583093078,0.1681804863756226,0.7812390003519889,0.5136595022624435
"frozenset({'qty_ip_resolved=Low', 'qty_redirects=High'})",frozenset({'qty_hyphen_url=Low'}),0.09553499597747385,0.3333668543845535,0.08135559131134353,0.8515789473684211,2.5544799555449713,1.0,0.0495073902186921,4.491499917267194,0.6728075549885888,0.23408564814814817,0.7773572262228963,0.5478105898229737
"frozenset({'asn_ip=Low', 'time_domain_activation=Medium'})",frozenset({'time_domain_expiration=Medium'}),0.13545856798069186,0.333266291230893,0.11524537409493162,0.8507795100222718,2.5528519757578367,1.0,0.07010159952855864,4.4681109736914815,0.7035883088402323,0.3260312944523471,0.7761917718946412,0.5982925914625541
"frozenset({'time_domain_expiration=Medium', 'length_url=High'})",frozenset({'time_domain_activation=Medium'}),0.1421962992759453,0.333266291230893,0.12067578439259855,0.8486562942008486,2.546481046932178,1.0,0.07328655110614614,4.405427402801482,0.7079722547870262,0.3401360544217687,0.77300726840622,0.6053782376254696
"frozenset({'qty_dot_url=Medium', 'qty_redirects=Medium'})",frozenset({'qty_hyphen_url=Medium'}),0.1172566371681416,0.333266291230893,0.09945695897023331,0.8481989708404802,2.545108800856287,1.0,0.06037927437900028,4.3921553922303875,0.6877304484669713,0.28329991406473787,0.7723213523435498,0.5733149350279649
"frozenset({'time_domain_expiration=Medium', 'qty_mx_servers=Low'})",frozenset({'time_domain_activation=Medium'}),0.12912308930008046,0.333266291230893,0.10921158487530169,0.8457943925233645,2.5378936147411997,1.0,0.06617921179198846,4.323667081108756,0.6958187130772076,0.3092255125284738,0.768714847549372,0.5867475281868482
"frozenset({'qty_ip_resolved=Low', 'qty_dot_url=Low'})",frozenset({'qty_hyphen_url=Low'}),0.18744971842316976,0.3333668543845535,0.1583869670152856,0.8449570815450643,2.5346163556211523,1.0,0.09589744402928321,4.29966845476537,0.7451390853371052,0.43701442841287463,0.7674239280259646,0.660035101858505
"frozenset({'qty_ip_resolved=Medium', 'length_url=Medium'})",frozenset({'qty_hyphen_url=Medium'}),0.1079042638777152,0.333266291230893,0.09111021721641191,0.8443616029822927,2.533594381429064,1.0,0.05514936338588614,4.283863889276958,0.6785189133528577,0.2602700373455903,0.766565879344784,0.5588736198375555
"frozenset({'qty_hyphen_url=Medium', 'asn_ip=High'})",frozenset({'qty_ip_resolved=Medium'}),0.11112228479485117,0.333266291230893,0.09372485921158488,0.8434389140271493,2.530825757720571,1.0,0.05669154748490177,4.258617041559903,0.680489607363387,0.2672784628620591,0.7651819850808406,0.5623350273213599
"frozenset({'qty_redirects=Low', 'qty_mx_servers=Low'})",frozenset({'qty_ip_resolved=Low'}),0.17880128720836685,0.3333668543845535,0.1505430410297667,0.8419572553430822,2.5256177819401535,1.0,0.09093661835320435,4.2180559889831475,0.7355799033776591,0.4162958843159066,0.762923962457627,0.646770482875161
"frozenset({'qty_hyphen_url=Medium', 'asn_ip=Medium'})",frozenset({'qty_ip_resolved=Medium'}),0.11474255832662912,0.333266291230893,0.09644006436041834,0.8404907975460123,2.521979629087974,1.0,0.05820023750055823,4.179907481898633,0.6817068832705505,0.27431350114416475,0.7607602550222543,0.5649345961176048
"frozenset({'qty_ip_resolved=Low', 'time_domain_expiration=High'})",frozenset({'qty_hyphen_url=Low'}),0.10679806918744972,0.3333668543845535,0.08970233306516492,0.839924670433145,2.519520640358128,1.0,0.0540993966858009,4.164496474374142,0.6752102554367526,0.25595408895265426,0.7598749317826511,0.55450230505066
"frozenset({'domain_spf=Low', 'time_domain_expiration=Medium'})",frozenset({'time_domain_activation=Medium'}),0.30370072405470633,0.333266291230893,0.25402252614641996,0.8364238410596028,2.5097763052192787,1.0,0.15280931219657112,4.075983401786852,0.8639361501162033,0.6633403361344539,0.754660433709908,0.7993223610850216
frozenset({'time_domain_activation=Medium'}),"frozenset({'domain_spf=Low', 'time_domain_expiration=Medium'})",0.333266291230893,0.30370072405470633,0.25402252614641996,0.7622208811104405,2.5097763052192783,1.0,0.15280931219657112,2.9283449244704354,0.902246440935836,0.6633403361344539,0.6585101735647343,0.7993223610850216
"frozenset({'qty_ip_resolved=Medium', 'qty_mx_servers=High'})",frozenset({'qty_hyphen_url=Medium'}),0.11554706355591311,0.333266291230893,0.09664119066773934,0.8363794604003482,2.5096431364577736,1.0,0.05813324933383989,4.074877826466511,0.6801232135134959,0.27441462021701885,0.7545938694149414,0.5631806776956478
"frozenset({'qty_hyphen_url=Medium', 'length_url=High'})",frozenset({'qty_ip_resolved=Medium'}),0.08457361222847949,0.333266291230893,0.07069589702333065,0.8359096313912009,2.508233365888383,1.0,0.04251036293994559,4.063210500542165,0.6568665950246343,0.20365005793742758,0.7538891967653245,0.5240199937281894
"frozenset({'qty_hyphen_url=High', 'time_domain_activation=Medium'})",frozenset({'time_domain_expiration=Medium'}),0.11293242156074014,0.333266291230893,0.09422767497988736,0.8343722172751558,2.5036201957103645,1.0,0.05659110568661576,4.025494381439284,0.6770379262546192,0.2677142857142857,0.7515833074787555,0.5585560543225507
"frozenset({'qty_redirects=Medium', 'time_domain_activation=Medium'})",frozenset({'time_domain_expiration=Medium'}),0.11745776347546259,0.333266291230893,0.09774738535800483,0.8321917808219178,2.4970775704565935,1.0,0.05860267214826196,3.9731886318485556,0.6793237073800226,0.2769230769230769,0.7483129816731751,0.5627464637362456
"frozenset({'time_domain_expiration=Medium', 'qty_hyphen_url=Low'})",frozenset({'qty_ip_resolved=Low'}),0.10971440064360419,0.3333668543845535,0.09131134352373291,0.8322639780018332,2.4965408739819694,1.0,0.05473619890048795,3.9742992451718693,0.6733185097164603,0.25957690108633513,0.7483833153190872,0.5530852318365124
"frozenset({'time_domain_activation=High', 'qty_hyphen_url=Low'})",frozenset({'qty_ip_resolved=Low'}),0.11987127916331457,0.3333668543845535,0.0997586484312148,0.8322147651006712,2.4963932501240045,1.0,0.059797537165487955,3.973133547868062,0.6810618402429675,0.2822190611664296,0.7483094922554041,0.5657303086438499
"frozenset({'qty_hyphen_url=High', 'length_url=Low'})",frozenset({'qty_ip_resolved=High'}),0.07320997586484312,0.3333668543845535,0.06084070796460177,0.831043956043956,2.4928811761390945,1.0,0.03643492860096993,3.9456010569759745,0.6461633379247015,0.17597440372309484,0.7465531903607027,0.5067738633915104
"frozenset({'qty_redirects=Low', 'time_domain_activation=Medium'})",frozenset({'time_domain_expiration=Medium'}),0.11916733708769107,0.333266291230893,0.09895414320193081,0.830379746835443,2.491640374934111,1.0,0.059239686734854365,3.930743506922347,0.6796500602864232,0.27994310099573255,0.7455952040017565,0.5636509476482586
"frozenset({'qty_nameservers=Low', 'qty_hyphen_url=Low'})",frozenset({'qty_ip_resolved=Low'}),0.2067578439259855,0.3333668543845535,0.17135961383748993,0.8287937743190661,2.4861313097522757,1.0,0.10243340178855169,3.893743600526584,0.7535764791589293,0.46468502863376054,0.743177748050806,0.6714104618201665
"frozenset({'qty_ip_resolved=Low', 'email_in_url=Low'})",frozenset({'qty_hyphen_url=Low'}),0.3247184231697506,0.3333668543845535,0.26910699919549474,0.8287395478476308,2.4859686466958797,1.0,0.16085663990268267,3.892510718250048,0.8851749146045431,0.6918304033092038,0.7430964042535587,0.8179896834260778
frozenset({'qty_hyphen_url=Low'}),"frozenset({'qty_ip_resolved=Low', 'email_in_url=Low'})",0.3333668543845535,0.3247184231697506,0.26910699919549474,0.8072398190045248,2.4859686466958797,1.0,0.16085663990268267,3.5032213258095077,0.8966585535630572,0.6918304033092038,0.714548437852717,0.8179896834260778
"frozenset({'qty_ip_resolved=Low', 'qty_at_url=-0.1455479398857974'})",frozenset({'qty_hyphen_url=Low'}),0.3245172968624296,0.3333668543845535,0.26890587288817375,0.8286334056399132,2.4856502520914923,1.0,0.16072256243976726,3.890099748464819,0.8848350711292049,0.6913133402275077,0.7429371829360834,0.8176349531970304
frozenset({'qty_hyphen_url=Low'}),"frozenset({'qty_ip_resolved=Low', 'qty_at_url=-0.1455479398857974'})",0.3333668543845535,0.3245172968624296,0.26890587288817375,0.8066365007541477,2.4856502520914923,1.0,0.16072256243976726,3.493330984245,0.8965812600354306,0.6913133402275077,0.7137402655202092,0.8176349531970304
"frozenset({'time_domain_activation=Medium', 'qty_hyphen_url=Low'})",frozenset({'qty_ip_resolved=Low'}),0.11253016894609814,0.3333668543845535,0.09322204344328239,0.8284182305630028,2.4850047917702867,1.0,0.05570821499835928,3.885221301790027,0.6733595533430513,0.26432848588537217,0.7426144040908885,0.5540281198063883
"frozenset({'qty_dot_url=Medium', 'qty_ip_resolved=Medium'})",frozenset({'qty_hyphen_url=Medium'}),0.19780772325020113,0.333266291230893,0.16351568785197104,0.8266395526182003,2.4804175350740447,1.0,0.09759304154754962,3.84593901803177,0.7440137319763569,0.44487004103967165,0.7399854768077502,0.6586426489705365
"frozenset({'time_domain_expiration=Low', 'qty_hyphen_url=Low'})",frozenset({'qty_ip_resolved=Low'}),0.11112228479485117,0.3333668543845535,0.0914119066773934,0.8226244343891402,2.4676251510001843,1.0,0.05436742014330937,3.758314417883001,0.6691044825718006,0.25890059812019367,0.7339232728263102,0.5484162895927602
"frozenset({'qty_redirects=Medium', 'time_domain_expiration=Medium'})",frozenset({'time_domain_activation=Medium'}),0.11896621078037008,0.333266291230893,0.09774738535800483,0.8216398985629755,2.465415555615639,1.0,0.05809995750943821,3.738132594662813,0.674649341474539,0.2757446808510638,0.7324867498205472,0.5574705226067744
"frozenset({'qty_ip_resolved=Medium', 'time_domain_activation=Medium'})",frozenset({'time_domain_expiration=Medium'}),0.11011665325824618,0.333266291230893,0.09040627514078842,0.8210045662100457,2.463509175133583,1.0,0.05370810650665448,3.7248643423580217,0.6675874840404155,0.25612535612535614,0.7315338471180535,0.5461389759233692
"frozenset({'qty_nameservers=Low', 'qty_ip_resolved=Low'})",frozenset({'qty_hyphen_url=Low'}),0.208668543845535,0.3333668543845535,0.17135961383748993,0.8212048192771084,2.463366733903942,1.0,0.10179643776669865,3.728473792862672,0.7506987214940424,0.46228974498100917,0.7317937430821491,0.6676159842991877
"frozenset({'domain_spf=Low', 'qty_hyphen_url=Low'})",frozenset({'qty_ip_resolved=Low'}),0.28580048270313757,0.3333668543845535,0.2345132743362832,0.8205489092188599,2.4613992015904507,1.0,0.13923686643595123,3.7148458820374484,0.8313181414845575,0.6096732026143791,0.7308098285220007,0.7620089945792641
frozenset({'qty_ip_resolved=Low'}),"frozenset({'domain_spf=Low', 'qty_hyphen_url=Low'})",0.3333668543845535,0.28580048270313757,0.2345132743362832,0.7034690799396682,2.4613992015904507,1.0,0.13923686643595123,2.4085161748108845,0.89063530560014,0.6096732026143791,0.5848066081272966,0.7620089945792641
"frozenset({'qty_ip_resolved=Medium', 'time_domain_expiration=High'})",frozenset({'qty_hyphen_url=Medium'}),0.11041834271922768,0.333266291230893,0.09050683829444892,0.819672131147541,2.459511065821107,1.0,0.05370812673255023,3.697341475901412,0.6670721229934433,0.25626423690205014,0.7295353954948941,0.5456236334675544
"frozenset({'domain_spf=Low', 'time_domain_activation=Medium'})",frozenset({'time_domain_expiration=Medium'}),0.30993563958165726,0.333266291230893,0.25402252614641996,0.81959766385464,2.4592876190013695,1.0,0.15073142502276626,3.695815270551059,0.8598881743536702,0.6527131782945736,0.7294237057874117,0.7909092724825402
frozenset({'time_domain_expiration=Medium'}),"frozenset({'domain_spf=Low', 'time_domain_activation=Medium'})",0.333266291230893,0.30993563958165726,0.25402252614641996,0.7622208811104405,2.4592876190013695,1.0,0.15073142502276626,2.902123465008106,0.8899777756281877,0.6527131782945736,0.6554247219123026,0.7909092724825402
"frozenset({'qty_hyphen_url=Low', 'url_shortened=Low'})",frozenset({'qty_ip_resolved=Low'}),0.33165728077232504,0.3333668543845535,0.27182220434432824,0.8195876288659794,2.4585156505107992,1.0,0.1612586599195236,3.695052292839903,0.8876441496942409,0.691304347826087,0.7293678354869964,0.8174861221252974
frozenset({'qty_ip_resolved=Low'}),"frozenset({'qty_hyphen_url=Low', 'url_shortened=Low'})",0.3333668543845535,0.33165728077232504,0.27182220434432824,0.8153846153846154,2.458515650510799,1.0,0.1612586599195236,3.6201897291499057,0.8899205036759579,0.691304347826087,0.7237713835968425,0.8174861221252974
"frozenset({'qty_dot_url=Low', 'qty_hyphen_url=Low'})",frozenset({'qty_ip_resolved=Low'}),0.19348350764279967,0.3333668543845535,0.1583869670152856,0.8186070686070686,2.4555742655290165,1.0,0.09388597869711575,3.6750778572037786,0.7349673435458971,0.4298580786026201,0.7278969211387373,0.6468600953895072
"frozenset({'domain_spf=Low', 'qty_ip_resolved=Low'})",frozenset({'qty_hyphen_url=Low'}),0.28690667739340303,0.3333668543845535,0.2345132743362832,0.817385208552401,2.4519090539502493,1.0,0.13886809779172055,3.650488223494951,0.8304025734551542,0.6079249217935351,0.7260640388965268,0.7604271442460346
frozenset({'qty_hyphen_url=Low'}),"frozenset({'domain_spf=Low', 'qty_ip_resolved=Low'})",0.3333668543845535,0.28690667739340303,0.2345132743362832,0.7034690799396682,2.4519090539502493,1.0,0.13886809779172055,2.4047857217099384,0.8882764592503393,0.6079249217935351,0.58416253432803,0.7604271442460346
frozenset({'qty_ip_resolved=Low'}),frozenset({'qty_hyphen_url=Low'}),0.3333668543845535,0.3333668543845535,0.27242558326629124,0.8171945701357467,2.451337196208104,1.0,0.16129212366403917,3.6466813163617267,0.888133736341225,0.6908951798010712,0.725778066892422,0.8171945701357467
frozenset({'qty_hyphen_url=Low'}),frozenset({'qty_ip_resolved=Low'}),0.3333668543845535,0.3333668543845535,0.27242558326629124,0.8171945701357467,2.451337196208104,1.0,0.16129212366403917,3.6466813163617267,0.888133736341225,0.6908951798010712,0.725778066892422,0.8171945701357467
"frozenset({'qty_dot_url=High', 'time_domain_expiration=Medium'})",frozenset({'time_domain_activation=Medium'}),0.15376106194690264,0.333266291230893,0.125603378921963,0.8168737737083062,2.451114304693843,1.0,0.07436000007119516,3.640842288242732,0.6995923536214593,0.34752365052865886,0.7253382814110704,0.5968798560756376
frozenset({'qty_ip_resolved=Low'}),"frozenset({'domain_in_ip=Low', 'qty_hyphen_url=Low'})",0.3333668543845535,0.332864038616251,0.2719227674979887,0.8156862745098039,2.45050885611042,1.0,0.16095693000675057,3.6195674500607655,0.8879268830430392,0.6896199948992603,0.7237238941401101,0.8163023517564125
frozenset({'qty_hyphen_url=Low'}),"frozenset({'qty_ip_resolved=Low', 'domain_in_ip=Low'})",0.3333668543845535,0.332864038616251,0.2719227674979887,0.8156862745098039,2.45050885611042,1.0,0.16095693000675057,3.6195674500607655,0.8879268830430392,0.6896199948992603,0.7237238941401101,0.8163023517564125
"frozenset({'qty_ip_resolved=Low', 'domain_in_ip=Low'})",frozenset({'qty_hyphen_url=Low'}),0.332864038616251,0.3333668543845535,0.2719227674979887,0.816918429003021,2.4505088561104196,1.0,0.16095693000675057,3.641181042883047,0.8872576586813848,0.6896199948992603,0.7253638343650688,0.8163023517564125
"frozenset({'domain_in_ip=Low', 'qty_hyphen_url=Low'})",frozenset({'qty_ip_resolved=Low'}),0.332864038616251,0.3333668543845535,0.2719227674979887,0.816918429003021,2.4505088561104196,1.0,0.16095693000675057,3.641181042883047,0.8872576586813848,0.6896199948992603,0.7253638343650688,0.8163023517564125
"frozenset({'qty_ip_resolved=Low', 'url_shortened=Low'})",frozenset({'qty_hyphen_url=Low'}),0.3327634754625905,0.3333668543845535,0.27182220434432824,0.8168631006346329,2.4503428876955624,1.0,0.1608898912752929,3.640080988187315,0.8870825098462983,0.6893649579188984,0.7252808376392803,0.8161238580096242
frozenset({'qty_hyphen_url=Low'}),"frozenset({'qty_ip_resolved=Low', 'url_shortened=Low'})",0.3333668543845535,0.3327634754625905,0.27182220434432824,0.8153846153846154,2.4503428876955624,1.0,0.1608898912752929,3.6141978412443008,0.8878854205506395,0.6893649579188984,0.7233134311054432,0.8161238580096242
"frozenset({'qty_redirects=Low', 'time_domain_expiration=Medium'})",frozenset({'time_domain_activation=Medium'}),0.12117860016090104,0.333266291230893,0.09895414320193081,0.8165975103734441,2.450285347964251,1.0,0.058569400549756026,3.635358004827033,0.6734977862995245,0.27835926449787834,0.7249239280774552,0.5567598294172591
"frozenset({'qty_nameservers=Low', 'qty_mx_servers=Low'})",frozenset({'qty_ip_resolved=Low'}),0.1733708769106999,0.3333668543845535,0.1414923572003218,0.8161252900232019,2.448129678428573,1.0,0.08369625332271016,3.62547489918306,0.715586820848832,0.38738986784140966,0.7241740660719143,0.6202798395817367
"frozenset({'email_in_url=Low', 'qty_hyphen_url=Low'})",frozenset({'qty_ip_resolved=Low'}),0.32984714400643605,0.3333668543845535,0.26910699919549474,0.8158536585365852,2.4473148659088397,1.0,0.15914689437034032,3.620127015924938,0.8824686825402807,0.6828272518499617,0.7237665983538698,0.811546738770555
frozenset({'qty_ip_resolved=Low'}),"frozenset({'email_in_url=Low', 'qty_hyphen_url=Low'})",0.3333668543845535,0.32984714400643605,0.26910699919549474,0.8072398190045248,2.4473148659088397,1.0,0.15914689437034032,3.476614581562853,0.8871279680869558,0.6828272518499617,0.7123638595709776,0.811546738770555
"frozenset({'qty_hyphen_url=Low', 'qty_at_url=-0.1455479398857974'})",frozenset({'qty_ip_resolved=Low'}),0.32964601769911506,0.3333668543845535,0.26890587288817375,0.8157413056741915,2.4469778412139247,1.0,0.15901281690742491,3.617919621403033,0.8821199621832041,0.6823169175810154,0.7235980605859345,0.8111889032141696
frozenset({'qty_ip_resolved=Low'}),"frozenset({'qty_hyphen_url=Low', 'qty_at_url=-0.1455479398857974'})",0.3333668543845535,0.32964601769911506,0.26890587288817375,0.8066365007541477,2.4469778412139247,1.0,0.15901281690742491,3.466807256361049,0.8870435462231465,0.6823169175810154,0.7115501595408408,0.8111889032141696
"frozenset({'qty_ip_resolved=Low', 'time_domain_activation=Medium'})",frozenset({'qty_hyphen_url=Low'}),0.11464199517296862,0.3333668543845535,0.09322204344328239,0.8131578947368422,2.4392283877113603,1.0,0.05500420213210067,3.5678957089277437,0.6664358213168772,0.26275510204081637,0.7197227493231496,0.546397951893308
"frozenset({'time_domain_expiration=Medium', 'qty_ip_resolved=Medium'})",frozenset({'time_domain_activation=Medium'}),0.11132341110217217,0.333266291230893,0.09040627514078842,0.8121047877145438,2.4368044686280697,1.0,0.05330593479559548,3.5484337288817365,0.6634882684959322,0.25525269733106193,0.7181855217244982,0.5416890866756183
"frozenset({'qty_hyphen_url=High', 'time_domain_expiration=Medium'})",frozenset({'time_domain_activation=Medium'}),0.11604987932421561,0.333266291230893,0.09422767497988736,0.8119584055459271,2.4363652337805366,1.0,0.05555216209971334,3.5456714282006874,0.6669522342139547,0.265363919569527,0.7179659705503317,0.5473491484579364
"frozenset({'time_domain_expiration=Low', 'qty_ip_resolved=Low'})",frozenset({'qty_hyphen_url=Low'}),0.11273129525341914,0.3333668543845535,0.0914119066773934,0.8108831400535237,2.4324048098619127,1.0,0.05383102938806472,3.5249799822401684,0.6637044867356509,0.2577261128437766,0.7163104457221662,0.542545642424952
"frozenset({'qty_hyphen_url=Medium', 'qty_dot_url=High'})",frozenset({'qty_ip_resolved=Medium'}),0.06466210780370073,0.333266291230893,0.05239340305711987,0.8102643856920684,2.4312821518774674,1.0,0.030843702206208343,3.5140145470371777,0.6293922123825869,0.15162980209545981,0.7154251962778172,0.48373810714899135
"frozenset({'qty_hyphen_url=Low', 'length_url=Medium'})",frozenset({'qty_ip_resolved=Low'}),0.12369267900241351,0.3333668543845535,0.1001609010458568,0.8097560975609757,2.429024022366921,1.0,0.0589258617364239,3.504097303876066,0.6713535344038537,0.28064243448858833,0.7146197969748592,0.5551042931243793
"frozenset({'time_domain_activation=Medium', 'url_shortened=Low'})",frozenset({'time_domain_expiration=Medium'}),0.3313555913113435,0.333266291230893,0.2682019308125503,0.8094081942336875,2.428713060790521,1.0,0.1577722818175993,3.498228615277402,0.8797789958914183,0.6765601217656012,0.714141038229229,0.8070879233087569
frozenset({'time_domain_expiration=Medium'}),"frozenset({'time_domain_activation=Medium', 'url_shortened=Low'})",0.333266291230893,0.3313555913113435,0.2682019308125503,0.8047676523838262,2.428713060790521,1.0,0.1577722818175993,3.424864869233706,0.8823002328328868,0.6765601217656012,0.7080176771401365,0.8070879233087569
"frozenset({'time_domain_expiration=Medium', 'qty_ip_resolved=High'})",frozenset({'time_domain_activation=Medium'}),0.1081053901850362,0.333266291230893,0.08748994368463395,0.8093023255813954,2.4283953909418816,1.0,0.05146206123559835,3.4962865215940977,0.6595010646666745,0.24722932651321397,0.7139822512189133,0.5359124784213555
